serial_number,first_observation_date,last_observation_date,observed_days,is_failed,overall_max_probability,overall_mean_probability,failure_date,eligible_max_probability,eligible_mean_probability,eligible_observed_days,alerted_primary,alert_days_primary,first_alert_date_primary,alerted_high_recall,alert_days_high_recall,first_alert_date_high_recall,error_group,lead_time_days_primary,lead_time_days_high_recall,probability_gap_to_primary,failure_detection_tier,first_primary_alert_date,last_primary_alert_date,primary_alert_span_days,longest_consecutive_primary_alert_run,days_from_last_alert_to_last_observation,alert_pattern,possible_right_censoring
ZHZ6622F,2023-10-07,2023-12-31,26,0,0.8679466881199176,0.6742679809160079,,0.8679466881199176,0.6742679809160079,26,True,1,2023-10-07,True,26,2023-10-07,false_positive,,,-0.16794668811991764,not_a_failed_drive,2023-10-07,2023-10-07,1,1,85.0,single_day_spike,False
ZHZ668HJ,2023-10-01,2023-12-28,30,0,0.9278372561529722,0.48752621096521676,,0.9278372561529722,0.48752621096521676,30,True,9,2023-12-11,True,9,2023-12-11,false_positive,,,-0.22783725615297223,not_a_failed_drive,2023-12-11,2023-12-28,18,2,0.0,repeated_nonpersistent_alerts,True
ZHZ6BG2D,2023-10-05,2023-12-23,25,0,0.9999879213115063,0.9999877939106697,,0.9999879213115063,0.9999877939106697,25,True,25,2023-10-05,True,25,2023-10-05,false_positive,,,-0.2999879213115063,not_a_failed_drive,2023-10-05,2023-12-23,80,3,0.0,repeated_nonpersistent_alerts,True
ZHZ6BNCP,2023-10-09,2023-12-06,13,0,0.8537507028886455,0.6554409898905001,,0.8537507028886455,0.6554409898905001,13,True,1,2023-10-16,True,13,2023-10-09,false_positive,,,-0.15375070288864556,not_a_failed_drive,2023-10-16,2023-10-16,1,1,51.0,single_day_spike,False
ZHZ6C0T8,2023-10-03,2023-12-28,19,0,0.9934901934329983,0.9934901934329983,,0.9934901934329983,0.9934901934329983,19,True,19,2023-10-03,True,19,2023-10-03,false_positive,,,-0.2934901934329983,not_a_failed_drive,2023-10-03,2023-12-28,87,3,0.0,repeated_nonpersistent_alerts,True
ZHZ6CF50,2023-10-03,2023-12-31,20,0,0.9996468339158846,0.9996338930930575,,0.9996468339158846,0.9996338930930575,20,True,20,2023-10-03,True,20,2023-10-03,false_positive,,,-0.29964683391588465,not_a_failed_drive,2023-10-03,2023-12-31,90,2,0.0,repeated_nonpersistent_alerts,True
ZHZ6D3QP,2023-10-10,2023-12-31,22,0,1.0,0.3689887609383183,,1.0,0.3689887609383183,22,True,1,2023-12-31,True,1,2023-12-31,false_positive,,,-0.30000000000000004,not_a_failed_drive,2023-12-31,2023-12-31,1,1,0.0,single_day_spike,True
ZJV0EJNM,2023-10-09,2023-12-31,23,0,0.9999999999999998,0.9968023076434326,,0.9999999999999998,0.9968023076434326,23,True,23,2023-10-09,True,23,2023-10-09,false_positive,,,-0.2999999999999998,not_a_failed_drive,2023-10-09,2023-12-31,84,4,0.0,repeated_nonpersistent_alerts,True
ZJV0EMAB,2023-10-02,2023-12-31,27,0,0.9999999999999998,0.999609975224068,,0.9999999999999998,0.999609975224068,27,True,27,2023-10-02,True,27,2023-10-02,false_positive,,,-0.2999999999999998,not_a_failed_drive,2023-10-02,2023-12-31,91,3,0.0,repeated_nonpersistent_alerts,True
ZJV0MDPM,2023-10-03,2023-12-29,21,0,1.0,0.8873723273701156,,1.0,0.8873723273701156,21,True,17,2023-11-17,True,18,2023-11-12,false_positive,,,-0.30000000000000004,not_a_failed_drive,2023-11-17,2023-12-29,43,3,0.0,repeated_nonpersistent_alerts,True
ZJV0NPT1,2023-10-07,2023-12-28,23,0,0.9999673755798912,0.9891433300153502,,0.9999673755798912,0.9891433300153502,23,True,23,2023-10-07,True,23,2023-10-07,false_positive,,,-0.2999673755798913,not_a_failed_drive,2023-10-07,2023-12-28,83,3,0.0,repeated_nonpersistent_alerts,True
ZJV0YDXY,2023-10-01,2023-12-31,31,0,0.9999999813635584,0.9999999813635584,,0.9999999813635584,0.9999999813635584,31,True,31,2023-10-01,True,31,2023-10-01,false_positive,,,-0.29999998136355843,not_a_failed_drive,2023-10-01,2023-12-31,92,3,0.0,repeated_nonpersistent_alerts,True
ZJV16QF8,2023-10-06,2023-12-31,31,0,0.9999999991530282,0.6140227577727385,,0.9999999991530282,0.6140227577727385,31,True,4,2023-12-22,True,22,2023-11-04,false_positive,,,-0.2999999991530282,not_a_failed_drive,2023-12-22,2023-12-31,10,3,0.0,repeated_nonpersistent_alerts,True
ZJV2364Z,2023-10-02,2023-12-31,26,0,0.9999999881908576,0.8982335573961318,,0.9999999881908576,0.8982335573961318,26,True,22,2023-10-21,True,22,2023-10-21,false_positive,,,-0.2999999881908576,not_a_failed_drive,2023-10-21,2023-12-31,72,3,0.0,repeated_nonpersistent_alerts,True
ZJV2EEFZ,2023-10-01,2023-12-29,24,0,0.9995155234730603,0.6438682286256295,,0.9995155234730603,0.6438682286256295,24,True,11,2023-11-20,True,11,2023-11-20,false_positive,,,-0.2995155234730603,not_a_failed_drive,2023-11-20,2023-12-29,40,2,0.0,repeated_nonpersistent_alerts,True
ZJV2SKEB,2023-10-02,2023-11-03,12,0,0.9999999967933737,0.7981438255362221,,0.9999999967933737,0.7981438255362221,12,True,8,2023-10-13,True,12,2023-10-02,false_positive,,,-0.29999999679337375,not_a_failed_drive,2023-10-13,2023-11-03,22,3,0.0,repeated_nonpersistent_alerts,True
ZJV37VJX,2023-10-01,2023-12-30,38,0,0.9999999999995031,0.9999999985156379,,0.9999999999995031,0.9999999985156379,38,True,38,2023-10-01,True,38,2023-10-01,false_positive,,,-0.2999999999995031,not_a_failed_drive,2023-10-01,2023-12-30,91,6,0.0,repeated_nonpersistent_alerts,True
ZJV38YBK,2023-10-01,2023-12-23,26,0,0.7163092358890893,0.5569431036814679,,0.7163092358890893,0.5569431036814679,26,True,15,2023-11-10,True,15,2023-11-10,false_positive,,,-0.01630923588908939,not_a_failed_drive,2023-11-10,2023-12-23,44,4,0.0,repeated_nonpersistent_alerts,True
ZJV3A1PN,2023-10-01,2023-12-23,23,0,0.9999999999763791,0.9996473574530612,,0.9999999999763791,0.9996473574530612,23,True,23,2023-10-01,True,23,2023-10-01,false_positive,,,-0.29999999997637916,not_a_failed_drive,2023-10-01,2023-12-23,84,5,0.0,repeated_nonpersistent_alerts,True
ZJV3A2GM,2023-10-02,2023-12-29,16,0,0.999999997382131,0.9522983560971706,,0.999999997382131,0.9522983560971706,16,True,16,2023-10-02,True,16,2023-10-02,false_positive,,,-0.299999997382131,not_a_failed_drive,2023-10-02,2023-12-29,89,2,0.0,repeated_nonpersistent_alerts,True
ZJV3A6TB,2023-10-05,2023-12-04,24,0,0.9999750923213317,0.8221412538236823,,0.9999750923213317,0.8221412538236823,24,True,16,2023-10-27,True,23,2023-10-08,false_positive,,,-0.2999750923213318,not_a_failed_drive,2023-10-27,2023-12-04,39,3,0.0,repeated_nonpersistent_alerts,True
ZJV3A84K,2023-10-02,2023-12-31,39,0,0.9999999999999989,0.9999999999999989,,0.9999999999999989,0.9999999999999989,39,True,39,2023-10-02,True,39,2023-10-02,false_positive,,,-0.29999999999999893,not_a_failed_drive,2023-10-02,2023-12-31,91,3,0.0,repeated_nonpersistent_alerts,True
ZJV3A8N7,2023-10-01,2023-12-28,27,0,0.9999999999813491,0.9453969189237376,,0.9999999999813491,0.9453969189237376,27,True,27,2023-10-01,True,27,2023-10-01,false_positive,,,-0.2999999999813492,not_a_failed_drive,2023-10-01,2023-12-28,89,3,0.0,repeated_nonpersistent_alerts,True
ZJV3AA85,2023-10-03,2023-12-31,35,0,0.9724647495606477,0.5586607259683569,,0.9724647495606477,0.5586607259683569,35,True,12,2023-12-11,True,14,2023-12-08,false_positive,,,-0.2724647495606477,not_a_failed_drive,2023-12-11,2023-12-31,21,3,0.0,repeated_nonpersistent_alerts,True
ZJV3AR2N,2023-10-09,2023-12-30,23,0,0.9318664333419436,0.9318664333419436,,0.9318664333419436,0.9318664333419436,23,True,23,2023-10-09,True,23,2023-10-09,false_positive,,,-0.23186643334194368,not_a_failed_drive,2023-10-09,2023-12-30,83,2,0.0,repeated_nonpersistent_alerts,True
ZJV3ARPM,2023-10-01,2023-12-29,29,0,0.7811085291497166,0.4614652195130606,,0.7811085291497166,0.4614652195130606,29,True,8,2023-12-14,True,9,2023-12-12,false_positive,,,-0.08110852914971667,not_a_failed_drive,2023-12-14,2023-12-29,16,4,0.0,repeated_nonpersistent_alerts,True
ZJV3B4SA,2023-10-02,2023-12-29,25,0,0.9999968726185687,0.9999968726185687,,0.9999968726185687,0.9999968726185687,25,True,25,2023-10-02,True,25,2023-10-02,false_positive,,,-0.2999968726185688,not_a_failed_drive,2023-10-02,2023-12-29,89,3,0.0,repeated_nonpersistent_alerts,True
ZJV3BBER,2023-10-03,2023-12-24,24,0,0.9998977425368881,0.9966717284676134,,0.9998977425368881,0.9966717284676134,24,True,24,2023-10-03,True,24,2023-10-03,false_positive,,,-0.29989774253688817,not_a_failed_drive,2023-10-03,2023-12-24,83,3,0.0,repeated_nonpersistent_alerts,True
ZJV3BDAH,2023-10-02,2023-12-29,29,0,0.9999999976129195,0.5379038396094921,,0.9999999976129195,0.5379038396094921,29,True,6,2023-12-12,True,29,2023-10-02,false_positive,,,-0.2999999976129195,not_a_failed_drive,2023-12-12,2023-12-29,18,4,0.0,repeated_nonpersistent_alerts,True
ZJV3BGT4,2023-10-04,2023-12-31,18,0,0.7521777670418796,0.7521777670418796,,0.7521777670418796,0.7521777670418796,18,True,18,2023-10-04,True,18,2023-10-04,false_positive,,,-0.0521777670418796,not_a_failed_drive,2023-10-04,2023-12-31,89,2,0.0,repeated_nonpersistent_alerts,True
ZJV3BH35,2023-10-01,2023-12-28,27,0,0.9999996939767659,0.9999996939767658,,0.9999996939767659,0.9999996939767658,27,True,27,2023-10-01,True,27,2023-10-01,false_positive,,,-0.29999969397676596,not_a_failed_drive,2023-10-01,2023-12-28,89,2,0.0,repeated_nonpersistent_alerts,True
ZJV3BHDK,2023-10-04,2023-12-28,26,0,1.0,0.7964671459990917,,1.0,0.7964671459990917,26,True,18,2023-11-08,True,18,2023-11-08,false_positive,,,-0.30000000000000004,not_a_failed_drive,2023-11-08,2023-12-28,51,4,0.0,repeated_nonpersistent_alerts,True
ZJV3BLVK,2023-10-06,2023-12-28,20,0,0.701434956472674,0.4231471647142606,,0.701434956472674,0.4231471647142606,20,True,2,2023-12-27,True,10,2023-11-25,false_positive,,,-0.0014349564726739983,not_a_failed_drive,2023-12-27,2023-12-28,2,2,0.0,short_alert_burst,True
ZJV3BMQ7,2023-10-07,2023-12-28,26,0,0.7777605416355106,0.7749775328646944,,0.7777605416355106,0.7749775328646944,26,True,26,2023-10-07,True,26,2023-10-07,false_positive,,,-0.0777605416355106,not_a_failed_drive,2023-10-07,2023-12-28,83,4,0.0,repeated_nonpersistent_alerts,True
ZJV3BN0T,2023-10-04,2023-12-30,29,0,0.9592665603206791,0.9573588058280273,,0.9592665603206791,0.9573588058280273,29,True,29,2023-10-04,True,29,2023-10-04,false_positive,,,-0.2592665603206792,not_a_failed_drive,2023-10-04,2023-12-30,88,6,0.0,repeated_nonpersistent_alerts,True
ZJV3BS10,2023-10-15,2023-12-30,26,0,0.9986937650975667,0.836756886281325,,0.9986937650975667,0.836756886281325,26,True,21,2023-10-15,True,26,2023-10-15,false_positive,,,-0.29869376509756673,not_a_failed_drive,2023-10-15,2023-12-30,77,3,0.0,repeated_nonpersistent_alerts,True
ZJV3BY3N,2023-10-03,2023-12-31,22,0,0.9998651395715127,0.9390714827562536,,0.9998651395715127,0.9390714827562536,22,True,22,2023-10-03,True,22,2023-10-03,false_positive,,,-0.29986513957151273,not_a_failed_drive,2023-10-03,2023-12-31,90,3,0.0,repeated_nonpersistent_alerts,True
ZJV3BYAP,2023-10-02,2023-12-30,31,0,0.8968247941306193,0.6449216991445648,,0.8968247941306193,0.6449216991445648,31,True,9,2023-10-02,True,31,2023-10-02,false_positive,,,-0.19682479413061937,not_a_failed_drive,2023-10-02,2023-10-26,25,3,65.0,repeated_nonpersistent_alerts,False
ZJV3C2Y1,2023-10-01,2023-12-31,30,0,0.9963332178419538,0.9963332178419538,,0.9963332178419538,0.9963332178419538,30,True,30,2023-10-01,True,30,2023-10-01,false_positive,,,-0.2963332178419539,not_a_failed_drive,2023-10-01,2023-12-31,92,4,0.0,repeated_nonpersistent_alerts,True
ZJV3C6W2,2023-10-08,2023-12-30,27,0,0.9999999869891538,0.9999999839871355,,0.9999999869891538,0.9999999839871355,27,True,27,2023-10-08,True,27,2023-10-08,false_positive,,,-0.29999998698915387,not_a_failed_drive,2023-10-08,2023-12-30,84,4,0.0,repeated_nonpersistent_alerts,True
ZJV3C7A6,2023-10-07,2023-12-31,19,0,0.9878880949281107,0.4811594090408761,,0.9878880949281107,0.4811594090408761,19,True,4,2023-12-26,True,5,2023-12-09,false_positive,,,-0.28788809492811074,not_a_failed_drive,2023-12-26,2023-12-31,6,2,0.0,repeated_nonpersistent_alerts,True
ZJV3C7DX,2023-10-07,2023-12-12,22,0,0.9999999999998996,0.9952639026680423,,0.9999999999998996,0.9952639026680423,22,True,22,2023-10-07,True,22,2023-10-07,false_positive,,,-0.2999999999998997,not_a_failed_drive,2023-10-07,2023-12-12,67,2,0.0,repeated_nonpersistent_alerts,True
ZJV3C7LY,2023-10-02,2023-12-23,26,0,0.9937251025020362,0.9931327014149072,,0.9937251025020362,0.9931327014149072,26,True,26,2023-10-02,True,26,2023-10-02,false_positive,,,-0.2937251025020362,not_a_failed_drive,2023-10-02,2023-12-23,83,2,0.0,repeated_nonpersistent_alerts,True
ZJV3C915,2023-10-04,2023-12-29,23,0,0.9468646930075507,0.779166649997854,,0.9468646930075507,0.779166649997854,23,True,16,2023-10-26,True,23,2023-10-04,false_positive,,,-0.24686469300755076,not_a_failed_drive,2023-10-26,2023-12-29,65,2,0.0,repeated_nonpersistent_alerts,True
ZJV3CBJA,2023-10-02,2023-12-29,30,0,0.7666943045021755,0.7666943045021755,,0.7666943045021755,0.7666943045021755,30,True,30,2023-10-02,True,30,2023-10-02,false_positive,,,-0.0666943045021755,not_a_failed_drive,2023-10-02,2023-12-29,89,4,0.0,repeated_nonpersistent_alerts,True
ZJV3CJ81,2023-10-02,2023-11-26,16,0,0.928823157533485,0.9285880954755539,,0.928823157533485,0.9285880954755539,16,True,16,2023-10-02,True,16,2023-10-02,false_positive,,,-0.22882315753348503,not_a_failed_drive,2023-10-02,2023-11-26,56,2,0.0,repeated_nonpersistent_alerts,True
ZJV3CJEK,2023-10-04,2023-12-30,25,0,0.9999999999918256,0.9999999997029534,,0.9999999999918256,0.9999999997029534,25,True,25,2023-10-04,True,25,2023-10-04,false_positive,,,-0.2999999999918257,not_a_failed_drive,2023-10-04,2023-12-30,88,3,0.0,repeated_nonpersistent_alerts,True
ZJV3CK6Y,2023-10-02,2023-12-31,32,0,0.9995092554573672,0.7300384571698173,,0.9995092554573672,0.7300384571698173,32,True,20,2023-11-07,True,32,2023-10-02,false_positive,,,-0.2995092554573673,not_a_failed_drive,2023-11-07,2023-12-31,55,2,0.0,repeated_nonpersistent_alerts,True
ZJV3CVWC,2023-10-01,2023-12-31,36,0,0.8783908420746765,0.45330786002033086,,0.8783908420746765,0.45330786002033086,36,True,8,2023-12-16,True,8,2023-12-16,false_positive,,,-0.1783908420746766,not_a_failed_drive,2023-12-16,2023-12-31,16,3,0.0,repeated_nonpersistent_alerts,True
ZJV3CW0R,2023-10-05,2023-12-29,26,0,0.8539911402770025,0.8539911402770025,,0.8539911402770025,0.8539911402770025,26,True,26,2023-10-05,True,26,2023-10-05,false_positive,,,-0.15399114027700256,not_a_failed_drive,2023-10-05,2023-12-29,86,3,0.0,repeated_nonpersistent_alerts,True
ZJV3CZZW,2023-10-01,2023-12-29,29,0,0.9296632674990485,0.9296632674990485,,0.9296632674990485,0.9296632674990485,29,True,29,2023-10-01,True,29,2023-10-01,false_positive,,,-0.22966326749904853,not_a_failed_drive,2023-10-01,2023-12-29,90,2,0.0,repeated_nonpersistent_alerts,True
ZJV3D08N,2023-10-04,2023-12-29,24,0,0.7122754023487619,0.7122754023487619,,0.7122754023487619,0.7122754023487619,24,True,24,2023-10-04,True,24,2023-10-04,false_positive,,,-0.012275402348761899,not_a_failed_drive,2023-10-04,2023-12-29,87,2,0.0,repeated_nonpersistent_alerts,True
ZJV3D61E,2023-10-09,2023-12-28,31,0,0.9993337222149313,0.9993337222149313,,0.9993337222149313,0.9993337222149313,31,True,31,2023-10-09,True,31,2023-10-09,false_positive,,,-0.2993337222149314,not_a_failed_drive,2023-10-09,2023-12-28,81,3,0.0,repeated_nonpersistent_alerts,True
ZJV3D976,2023-10-01,2023-10-30,11,0,0.9999999997499034,0.9981439583961801,,0.9999999997499034,0.9981439583961801,11,True,11,2023-10-01,True,11,2023-10-01,false_positive,,,-0.29999999974990343,not_a_failed_drive,2023-10-01,2023-10-30,30,3,0.0,repeated_nonpersistent_alerts,True
ZJV3D9GE,2023-10-13,2023-11-26,13,0,0.9999999999996545,0.8617435788908414,,0.9999999999996545,0.8617435788908414,13,True,13,2023-10-13,True,13,2023-10-13,false_positive,,,-0.29999999999965454,not_a_failed_drive,2023-10-13,2023-11-26,45,3,0.0,repeated_nonpersistent_alerts,True
ZJV3D9LZ,2023-10-08,2023-12-27,23,0,1.0,0.9993665052393059,,1.0,0.9993665052393059,23,True,23,2023-10-08,True,23,2023-10-08,false_positive,,,-0.30000000000000004,not_a_failed_drive,2023-10-08,2023-12-27,81,2,0.0,repeated_nonpersistent_alerts,True
ZJV3D9WL,2023-10-03,2023-12-29,32,0,1.0,0.9628244981239177,,1.0,0.9628244981239177,32,True,32,2023-10-03,True,32,2023-10-03,false_positive,,,-0.30000000000000004,not_a_failed_drive,2023-10-03,2023-12-29,88,4,0.0,repeated_nonpersistent_alerts,True
ZJV3FQ42,2023-10-04,2023-12-23,27,0,0.999634411087906,0.999634411087906,,0.999634411087906,0.999634411087906,27,True,27,2023-10-04,True,27,2023-10-04,false_positive,,,-0.299634411087906,not_a_failed_drive,2023-10-04,2023-12-23,81,2,0.0,repeated_nonpersistent_alerts,True
ZJV3WXCE,2023-10-01,2023-12-31,29,0,0.9197357027083434,0.718041835243165,,0.9197357027083434,0.718041835243165,29,True,19,2023-11-01,True,19,2023-11-01,false_positive,,,-0.21973570270834342,not_a_failed_drive,2023-11-01,2023-12-31,61,5,0.0,repeated_nonpersistent_alerts,True
ZJV40W79,2023-10-02,2023-12-27,32,0,0.847472142260778,0.41804228033241314,,0.847472142260778,0.41804228033241314,32,True,5,2023-12-17,True,5,2023-12-17,false_positive,,,-0.1474721422607781,not_a_failed_drive,2023-12-17,2023-12-27,11,2,0.0,repeated_nonpersistent_alerts,True
ZJV45CMQ,2023-10-01,2023-12-30,36,0,0.9995387164657276,0.9962576938967782,,0.9995387164657276,0.9962576938967782,36,True,36,2023-10-01,True,36,2023-10-01,false_positive,,,-0.2995387164657276,not_a_failed_drive,2023-10-01,2023-12-30,91,4,0.0,repeated_nonpersistent_alerts,True
ZJV45ZGK,2023-10-04,2023-12-29,26,0,0.9658353409203204,0.9658353409203204,,0.9658353409203204,0.9658353409203204,26,True,26,2023-10-04,True,26,2023-10-04,false_positive,,,-0.26583534092032046,not_a_failed_drive,2023-10-04,2023-12-29,87,3,0.0,repeated_nonpersistent_alerts,True
ZJV460E7,2023-10-02,2023-12-31,24,0,0.7358676249062739,0.7314430012074377,,0.7358676249062739,0.7314430012074377,24,True,24,2023-10-02,True,24,2023-10-02,false_positive,,,-0.03586762490627393,not_a_failed_drive,2023-10-02,2023-12-31,91,3,0.0,repeated_nonpersistent_alerts,True
ZJV496QM,2023-10-10,2023-12-31,28,0,0.9997908236173714,0.6998774463477304,,0.9997908236173714,0.6998774463477304,28,True,15,2023-11-28,True,16,2023-10-31,false_positive,,,-0.2997908236173714,not_a_failed_drive,2023-11-28,2023-12-31,34,3,0.0,repeated_nonpersistent_alerts,True
ZJV4CKAA,2023-10-01,2023-12-30,30,0,0.9999710582281922,0.9999710582281922,,0.9999710582281922,0.9999710582281922,30,True,30,2023-10-01,True,30,2023-10-01,false_positive,,,-0.29997105822819226,not_a_failed_drive,2023-10-01,2023-12-30,91,8,0.0,persistent_7_plus_day_run,True
ZJV4DC27,2023-10-01,2023-12-31,33,0,0.7388275411769822,0.5217121186401648,,0.7388275411769822,0.5217121186401648,33,True,13,2023-12-06,True,33,2023-10-01,false_positive,,,-0.03882754117698228,not_a_failed_drive,2023-12-06,2023-12-31,26,3,0.0,repeated_nonpersistent_alerts,True
ZJV4EKN0,2023-10-01,2023-12-30,31,0,0.8569701126733451,0.8569701126733451,,0.8569701126733451,0.8569701126733451,31,True,31,2023-10-01,True,31,2023-10-01,false_positive,,,-0.15697011267334515,not_a_failed_drive,2023-10-01,2023-12-30,91,3,0.0,repeated_nonpersistent_alerts,True
ZJV4GF8G,2023-10-01,2023-12-24,27,0,0.8133502075057817,0.8133502075057817,,0.8133502075057817,0.8133502075057817,27,True,27,2023-10-01,True,27,2023-10-01,false_positive,,,-0.11335020750578173,not_a_failed_drive,2023-10-01,2023-12-24,85,4,0.0,repeated_nonpersistent_alerts,True
ZJV4K6RZ,2023-10-02,2023-12-03,27,0,0.9999999997628419,0.540477113158701,,0.9999999997628419,0.540477113158701,27,True,3,2023-11-30,True,27,2023-10-02,false_positive,,,-0.299999999762842,not_a_failed_drive,2023-11-30,2023-12-03,4,2,0.0,repeated_nonpersistent_alerts,True
ZJV4K8A0,2023-10-03,2023-10-03,1,0,0.9999998881433255,0.9999998881433255,,0.9999998881433255,0.9999998881433255,1,True,1,2023-10-03,True,1,2023-10-03,false_positive,,,-0.29999988814332557,not_a_failed_drive,2023-10-03,2023-10-03,1,1,0.0,single_day_spike,True
ZJV4KB85,2023-10-02,2023-10-13,5,0,0.9999999997409517,0.9999999995699118,,0.9999999997409517,0.9999999995699118,5,True,5,2023-10-02,True,5,2023-10-02,false_positive,,,-0.2999999997409517,not_a_failed_drive,2023-10-02,2023-10-13,12,2,0.0,repeated_nonpersistent_alerts,True
ZJV4KNX9,2023-10-02,2023-11-19,15,0,1.0,0.9999999999797934,,1.0,0.9999999999797934,15,True,15,2023-10-02,True,15,2023-10-02,false_positive,,,-0.30000000000000004,not_a_failed_drive,2023-10-02,2023-11-19,49,2,0.0,repeated_nonpersistent_alerts,True
ZJV4KT1H,2023-10-02,2023-12-21,28,0,0.9999999967334798,0.9999993334329675,,0.9999999967334798,0.9999993334329675,28,True,28,2023-10-02,True,28,2023-10-02,false_positive,,,-0.2999999967334799,not_a_failed_drive,2023-10-02,2023-12-21,81,5,0.0,repeated_nonpersistent_alerts,True
ZJV4L09L,2023-10-04,2023-12-28,31,0,0.9997574618972837,0.7930342439520734,,0.9997574618972837,0.7930342439520734,31,True,31,2023-10-04,True,31,2023-10-04,false_positive,,,-0.2997574618972837,not_a_failed_drive,2023-10-04,2023-12-28,86,3,0.0,repeated_nonpersistent_alerts,True
ZJV4L5KB,2023-10-01,2023-12-31,29,0,0.9530999007354972,0.40562963961144294,,0.9530999007354972,0.40562963961144294,29,True,3,2023-10-01,True,3,2023-10-01,false_positive,,,-0.25309990073549726,not_a_failed_drive,2023-10-01,2023-10-03,3,3,89.0,repeated_nonpersistent_alerts,False
ZJV4LB8R,2023-10-01,2023-11-27,21,0,0.9999999981797305,0.371824800010694,,0.9999999981797305,0.371824800010694,21,True,1,2023-11-27,True,4,2023-11-20,false_positive,,,-0.29999999817973055,not_a_failed_drive,2023-11-27,2023-11-27,1,1,0.0,single_day_spike,True
ZJV4LJD8,2023-10-02,2023-12-31,31,0,0.9955459495147354,0.9813794684241173,,0.9955459495147354,0.9813794684241173,31,True,31,2023-10-02,True,31,2023-10-02,false_positive,,,-0.29554594951473545,not_a_failed_drive,2023-10-02,2023-12-31,91,4,0.0,repeated_nonpersistent_alerts,True
ZJV4LN54,2023-10-02,2023-12-31,27,0,0.8614283491793179,0.41462684248983195,,0.8614283491793179,0.41462684248983195,27,True,3,2023-12-21,True,4,2023-12-18,false_positive,,,-0.16142834917931792,not_a_failed_drive,2023-12-21,2023-12-31,11,1,0.0,repeated_nonpersistent_alerts,True
ZJV4LNLY,2023-10-02,2023-12-30,27,0,0.8576416352249963,0.8576416352249963,,0.8576416352249963,0.8576416352249963,27,True,27,2023-10-02,True,27,2023-10-02,false_positive,,,-0.1576416352249963,not_a_failed_drive,2023-10-02,2023-12-30,90,4,0.0,repeated_nonpersistent_alerts,True
ZJV4LWAG,2023-10-05,2023-12-22,25,0,0.9999999990419544,0.9999999990371132,,0.9999999990419544,0.9999999990371132,25,True,25,2023-10-05,True,25,2023-10-05,false_positive,,,-0.2999999990419544,not_a_failed_drive,2023-10-05,2023-12-22,79,3,0.0,repeated_nonpersistent_alerts,True
ZJV4LXEV,2023-10-03,2023-12-31,28,0,0.998698474234539,0.998484166855034,,0.998698474234539,0.998484166855034,28,True,28,2023-10-03,True,28,2023-10-03,false_positive,,,-0.298698474234539,not_a_failed_drive,2023-10-03,2023-12-31,90,4,0.0,repeated_nonpersistent_alerts,True
ZJV4M9G5,2023-10-01,2023-12-30,30,0,0.9999779560426042,0.9998774780640634,,0.9999779560426042,0.9998774780640634,30,True,30,2023-10-01,True,30,2023-10-01,false_positive,,,-0.29997795604260424,not_a_failed_drive,2023-10-01,2023-12-30,91,4,0.0,repeated_nonpersistent_alerts,True
ZJV4MF67,2023-10-01,2023-12-26,21,0,0.9277545232589338,0.6726213048565303,,0.9277545232589338,0.6726213048565303,21,True,14,2023-10-01,True,15,2023-10-01,false_positive,,,-0.22775452325893386,not_a_failed_drive,2023-10-01,2023-11-14,45,2,42.0,repeated_nonpersistent_alerts,False
ZJV4NXMD,2023-10-04,2023-12-20,27,0,0.9849724920620488,0.9375811153494789,,0.9849724920620488,0.9375811153494789,27,True,25,2023-10-13,True,25,2023-10-13,false_positive,,,-0.2849724920620489,not_a_failed_drive,2023-10-13,2023-12-20,69,3,0.0,repeated_nonpersistent_alerts,True
ZJV4PVMV,2023-10-03,2023-12-31,31,0,0.903855222734467,0.3898910743827268,,0.903855222734467,0.3898910743827268,31,True,3,2023-12-27,True,3,2023-12-27,false_positive,,,-0.203855222734467,not_a_failed_drive,2023-12-27,2023-12-31,5,2,0.0,repeated_nonpersistent_alerts,True
ZJV4QY7X,2023-10-09,2023-12-29,20,0,0.9865284404984529,0.9864410325632497,,0.9865284404984529,0.9864410325632497,20,True,20,2023-10-09,True,20,2023-10-09,false_positive,,,-0.28652844049845294,not_a_failed_drive,2023-10-09,2023-12-29,82,2,0.0,repeated_nonpersistent_alerts,True
ZJV4T1YA,2023-10-04,2023-11-28,15,0,0.9999999999999998,0.8371033150659646,,0.9999999999999998,0.8371033150659646,15,True,10,2023-10-04,True,15,2023-10-04,false_positive,,,-0.2999999999999998,not_a_failed_drive,2023-10-04,2023-11-28,56,2,0.0,repeated_nonpersistent_alerts,True
ZJV4TLHN,2023-10-01,2023-12-31,28,0,0.9999999998519857,0.9999976383549779,,0.9999999998519857,0.9999976383549779,28,True,28,2023-10-01,True,28,2023-10-01,false_positive,,,-0.2999999998519858,not_a_failed_drive,2023-10-01,2023-12-31,92,6,0.0,repeated_nonpersistent_alerts,True
ZJV4X5EF,2023-10-03,2023-12-31,25,0,0.747123541983969,0.5696553679715691,,0.747123541983969,0.5696553679715691,25,True,7,2023-12-15,True,25,2023-10-03,false_positive,,,-0.047123541983969064,not_a_failed_drive,2023-12-15,2023-12-31,17,2,0.0,repeated_nonpersistent_alerts,True
